SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE003214,379700200A,臺北市政府,臺北市古亭地政事務所,公眾服務,古亭地政2F地政講堂門口,TAIFO,TPEE003214,116,臺北市,文山區,116臺北市文山區萬隆街47之12號,25.0002784,121.5359729,Taipei City Government,Taipei City Guting Land Office ,Public Services,Guting Land Administration 2F Land Administration Lecture Hall Entrance,Taipei City,Wenshan District,"2F., No. 47-12, Wanlong St., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE003215,379700200A,臺北市政府,臺北市古亭地政事務所,行政機關,古亭地政3F測量課洽公櫃臺前,TAIFO,TPEE003215,116,臺北市,文山區,116臺北市文山區萬隆街47之12號,25.0003255,121.5359414,Taipei City Government,Taipei City Guting Land Office ,Government Agency,Guting Land Administration 3F Survey Department Inquiry Counter Front,Taipei City,Wenshan District,"3F., No. 47-12, Wanlong St., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE003216,379700200A,臺北市政府,臺北市古亭地政事務所,公眾服務,古亭地政3F謄本櫃臺13號前方,TAIFO,TPEE003216,116,臺北市,文山區,116臺北市文山區萬隆街47之12號,25.0008165,121.5360688,Taipei City Government,Taipei City Guting Land Office ,Public Services,Guting Land Administration 3F Copy Counter 13 Front,Taipei City,Wenshan District,"3F., No. 47-12, Wanlong St., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE003217,379700200A,臺北市政府,臺北市古亭地政事務所,行政機關,古亭地政4F人事機構門口,TAIFO,TPEE003217,116,臺北市,文山區,116臺北市文山區萬隆街47之12號,25.0003228,121.535932,Taipei City Government,Taipei City Guting Land Office ,Government Agency,Guting Land Administration 4F Human Resources Organization Entrance,Taipei City,Wenshan District,"4F., No. 47-12, Wanlong St., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE003218,379700200A,臺北市政府,臺北市古亭地政事務所,行政機關,古亭地政4F會議室門口,TAIFO,TPEE003218,116,臺北市,文山區,116臺北市文山區萬隆街47之12號,25.0008342,121.5360121,Taipei City Government,Taipei City Guting Land Office ,Government Agency,Guting Land Administration 4F Conference Room Entrance,Taipei City,Wenshan District,"4F., No. 47-12, Wanlong St., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE003219,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館民生分館4F館藏特色區西側,TAIFO,TPEE003219,105,臺北市,松山區,105臺北市松山區敦化北路199巷5號4F,25.0570922,121.5513287,Taipei City Government,Taipei Public Library,Library,Library Minsheng Branch 4F Special Collection Area West Side,Taipei City,Songshan District,"4F, No. 5, Lane 199, Dunhua North Road, Songshan District, Taipei City, 105"
TPEE003220,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館民生分館4F外文圖書區北側,TAIFO,TPEE003220,105,臺北市,松山區,105臺北市松山區敦化北路199巷5號4F,25.0572048,121.5513745,Taipei City Government,Taipei Public Library,Library,Library Minsheng Branch 4F Foreign Language Book Area North Side,Taipei City,Songshan District,"4F, No. 5, Lane 199, Dunhua North Road, Songshan District, Taipei City, 105"
TPEE003221,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館民生分館5F一般圖書區西側,TAIFO,TPEE003221,105,臺北市,松山區,105臺北市松山區敦化北路199巷5號5F,25.0570081,121.5515232,Taipei City Government,Taipei Public Library,Library,Library Minsheng Branch 5F General Book Area West Side,Taipei City,Songshan District,"5F, No. 5, Lane 199, Dunhua North Road, Songshan District, Taipei City, 105"
TPEE003222,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館民生分館5F視聽室內側牆壁,TAIFO,TPEE003222,105,臺北市,松山區,105臺北市松山區敦化北路199巷5號5F,25.0572379,121.5514083,Taipei City Government,Taipei Public Library,Library,Library Minsheng Branch 5F Audio-Visual Room Interior Wall,Taipei City,Songshan District,"5F, No. 5, Lane 199, Dunhua North Road, Songshan District, Taipei City, 105"
TPEE003223,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館親子美育數位分館1F服務台,TAIFO,TPEE003223,115,臺北市,南港區,115臺北市南港區研究院路二段61巷15號1F,25.0448072,121.6175305,Taipei City Government,Taipei Public Library,Library,"Service Desk, 1st floor, Taipei Public Library Parent-child Aesthetic Education Digital Branch",Taipei City,Nangang District,"1F, No. 15, Lane 61, Section 2, Yanjiuyuan Road, Nangang District, Taipei City, 115"
TPEE003224,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館親子美育數位分館2F兒童閱覽室中央,TAIFO,TPEE003224,115,臺北市,南港區,115臺北市南港區研究院路二段61巷15號2F,25.0447452,121.6176338,Taipei City Government,Taipei Public Library,Library,"Central Area, 2nd floor, Children's Reading Room, Taipei Public Library Parent-child Aesthetic Education Digital Branch",Taipei City,Nangang District,"2F, No. 15, Lane 61, Section 2, Yanjiuyuan Road, Nangang District, Taipei City, 115"
TPEE003225,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館吉利分館5F自習區轉角處,TAIFO,TPEE003225,112,臺北市,北投區,112臺北市北投區立農街一段366號5F,25.1192628,121.5084813,Taipei City Government,Taipei Public Library,Library,"The corner of Self-study area on 5F,Taipei Public Library Jili Branch",Taipei City,Beitou District,"No.366,Sec.1,Linong St.,Beitou Dist.,Taipei City 112,Taiwan,R.O.C."
TPEE003226,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館吉利分館6F綜合服務台前,TAIFO,TPEE003226,112,臺北市,北投區,112臺北市北投區立農街一段366號6F,25.1192877,121.5084025,Taipei City Government,Taipei Public Library,Library,"Front of Information on 6F,Taipei Public Library Jili Branch",Taipei City,Beitou District,"No.366,Sec.1,Linong St.,Beitou Dist.,Taipei City 112,Taiwan,R.O.C."
TPEE003227,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館吉利分館7F中文圖書區中央,TAIFO,TPEE003227,112,臺北市,北投區,112臺北市北投區立農街一段366號7F,25.1194065,121.5085068,Taipei City Government,Taipei Public Library,Library,"The central of Chinese Book Area on 7F,Taipei Public Library Jili Branch",Taipei City,Beitou District,"No.366,Sec.1,Linong St.,Beitou Dist.,Taipei City 112,Taiwan,R.O.C."
TPEE003228,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館吉利分館8F一般圖書區中央,TAIFO,TPEE003228,112,臺北市,北投區,112臺北市北投區立農街一段366號8F,25.1195100,121.5083977,Taipei City Government,Taipei Public Library,Library,"The central of General book area on 8F,Taipei Public Library Jili Branch",Taipei City,Beitou District,"No.366,Sec.1,Linong St.,Beitou Dist.,Taipei City 112,Taiwan,R.O.C."
TPEE003229,379530900H,臺北市政府,臺北市停車管理工程處,大眾運輸,停管處蘭雅停車場B1F停車場管理室,TAIFO,TPEE003229,111,臺北市,士林區,111臺北市士林區德行東路129巷31號B1F,25.1098596,121.5288998,Taipei City Government,Taipei City Parking Management and Development Office,Mass Transportation,"Parking Management Office, B1F, Lanya Parking Lot",Taipei City,Shilin District,"B1., No. 31, Ln. 129, Dexing E. Rd., Shilin Dist., Taipei City 111 , Taiwan (R.O.C.)"
TPEE003230,379020000A,臺北市政府,臺北市政府民政局,行政機關,文山區公民會館1F教室,TAIFO,TPEE003230,116,臺北市,文山區,116臺北市文山區木柵路三段189號1F,24.9898780,121.5698472,Taipei City Government,"Department of Civil Affairs, Taipei City Government",Government Agency,"The stairs on 1F, Department of Civil Affairs,Taipei City Government",Taipei City,Wenshan District,"No.189,Sec.3,Muzha Rd.,Wenshan Dist.,Taipei City 116,Taiwan,R.O.C."
TPEE003231,379120000J,臺北市政府,臺北市政府社會局,公眾服務,文山社會福利服務中心6F辦公區中央,TAIFO,TPEE003231,116,臺北市,文山區,116臺北市文山區興隆路二段160號6F,25.0015376,121.5515304,Taipei City Government,"Department of Social Welfare, Taipei City Government ",Public Services,"The back door of Meeting room on 6F, Department of Social Welfare,Taipei City Government",Taipei City,Wenshan District,"6F.,No.160,Sec.2,Xinglong Rd.,Wenshan Dist.,Taipei City116,Taiwan,R.O.C."
TPEE003232,379120000J,臺北市政府,臺北市政府社會局,公眾服務,文山社會福利服務中心6F會議室中央,TAIFO,TPEE003232,116,臺北市,文山區,116臺北市文山區興隆路二段160號6F,25.0016722,121.5515411,Taipei City Government,"Department of Social Welfare, Taipei City Government ",Public Services,"The Volunteer area on 6F, Department of Social Welfare,Taipei City Government",Taipei City,Wenshan District,"6F.,No.160,Sec.2,Xinglong Rd.,Wenshan Dist.,Taipei City116,Taiwan,R.O.C."
TPEE003233,379120000J,臺北市政府,臺北市政府社會局,公眾服務,文山社會福利服務中心6F圖書資料期刊區與男廁中央上方,TAIFO,TPEE003233,116,臺北市,文山區,116臺北市文山區興隆路二段160號6F,25.0013501,121.5514724,Taipei City Government,"Department of Social Welfare, Taipei City Government ",Public Services,"The Periodicals on 6F, Department of Social Welfare,Taipei City Government",Taipei City,Wenshan District,"6F.,No.160,Sec.2,Xinglong Rd.,Wenshan Dist.,Taipei City116,Taiwan,R.O.C."
TPEE003234,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處11F資訊室,TAIFO,TPEE003234,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號11F,25.0324952,121.5178985,Taipei City Government,Taipei City Revenue Service,Government Agency,"Information Room, 11F, General Taxation Office",Taipei City,Zhongzheng District,"11F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003235,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處11F財產稅科,TAIFO,TPEE003235,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號11F,25.0324952,121.5178985,Taipei City Government,Taipei City Revenue Service,Government Agency,"Property Tax Section, 11F, General Taxation Office",Taipei City,Zhongzheng District,"11F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003236,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處11F文檔股,TAIFO,TPEE003236,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號11F,25.0322424,121.5182603,Taipei City Government,Taipei City Revenue Service,Government Agency,"11F Documentation Section, Taxation Office",Taipei City,Zhongzheng District,"11F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003237,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處11F法務科,TAIFO,TPEE003237,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號11F,25.0322837,121.5180631,Taipei City Government,Taipei City Revenue Service,Government Agency,"11F Legal Affairs Section, Taxation Office",Taipei City,Zhongzheng District,"11F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003238,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處12F副處長室門口1,TAIFO,TPEE003238,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號12F,25.0323123,121.5180782,Taipei City Government,Taipei City Revenue Service,Government Agency,"12F, Deputy Director's Office, General Taxation Office, Entrance 1",Taipei City,Zhongzheng District,"12F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003239,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處12F副處長室門口2,TAIFO,TPEE003239,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號12F,25.032449,121.5178704,Taipei City Government,Taipei City Revenue Service,Government Agency,"12F, Deputy Director's Office, Taxation Office, Entrance 2",Taipei City,Zhongzheng District,"12F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003240,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處12F第一會議室,TAIFO,TPEE003240,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號12F,25.0325249,121.5178898,Taipei City Government,Taipei City Revenue Service,Government Agency,Taxation Office 12F Meeting Room 1,Taipei City,Zhongzheng District,"12F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003241,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處12F會計室門口,TAIFO,TPEE003241,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號12F,25.0325884,121.517809,Taipei City Government,Taipei City Revenue Service,Government Agency,Entrance to the Accounting Office on the 12th floor of the Taxation Office,Taipei City,Zhongzheng District,"12F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003242,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐總處12F人事室,TAIFO,TPEE003242,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號12F,25.0325793,121.5178727,Taipei City Government,Taipei City Revenue Service,Government Agency,Taxation Office 12F Personnel Office,Taipei City,Zhongzheng District,"12F, No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003243,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,稅捐處松山分處3F民眾休息區,TAIFO,TPEE003243,105,臺北市,松山區,105臺北市松山區八德路三段178號3F,25.0479216,121.5558153,Taipei City Government,Taipei City Revenue Service,Public Services,"Public Rest Area, 3rd Floor, Songshan Branch, Taipei Revenue Service",Taipei City,Songshan District,"3rd Floor, No. 178, Section 3, Bade Road, Songshan District, Taipei City, 105"
TPEE003244,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,稅捐處松山分處4F民眾休息區,TAIFO,TPEE003244,105,臺北市,松山區,105臺北市松山區八德路三段178號4F,25.0477499,121.5558783,Taipei City Government,Taipei City Revenue Service,Public Services,"Public Rest Area, 4th Floor, Songshan Branch, Taipei Revenue Service",Taipei City,Songshan District,"4th Floor, No. 178, Section 3, Bade Road, Songshan District, Taipei City, 105"
TPEE003245,379030100D,臺北市政府,臺北市稅捐稽徵處,行政機關,稅捐處松山分處5F機房門口,TAIFO,TPEE003245,105,臺北市,松山區,105臺北市松山區八德路三段178號5F,25.0479199,121.5559548,Taipei City Government,Taipei City Revenue Service,Government Agency,"Entrance to Machine Room, 5th Floor, Songshan Branch, Taipei Revenue Service",Taipei City,Songshan District,"5th Floor, No. 178, Section 3, Bade Road, Songshan District, Taipei City, 105"
TPEE003246,379030100D,臺北市政府,臺北市稅捐稽徵處,公眾服務,稅捐處士林分處1F地價稅服務台,TAIFO,TPEE003246,111,臺北市,士林區,111臺北市士林區美崙街41號1F,25.0967108,121.5226061,Taipei City Government,Taipei City Revenue Service,Public Services,"The Information of Land Value Tax on 1F, Revenue Service",Taipei City,Shilin District,"No.41,Meilun St.,Shilin Dist.,Taipei City 111,Taiwan,R.O.C."
TPEE003247,379145800I,臺北市政府,臺北市中正區健康服務中心,公眾服務,中正區健康服務中心4F大廳中央,TAIFO,TPEE003247,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號4F,25.0322382,121.5182767,Taipei City Government,"Health Services Center, Zhongzheng District, Taipei City",Public Services,"Hall center on 4F., Zhongzheng District Health Service Center",Taipei City,Zhongzheng District,"4 F., No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003248,379145800I,臺北市政府,臺北市中正區健康服務中心,行政機關,中正區健康服務中心4F討論室門口,TAIFO,TPEE003248,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號4F,25.0322868,121.5180497,Taipei City Government,"Health Services Center, Zhongzheng District, Taipei City",Government Agency,Entrance to the 4F discussion room at Zhongzheng District Health Service Center,Taipei City,Zhongzheng District,"4 F., No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003249,379145800I,臺北市政府,臺北市中正區健康服務中心,行政機關,中正區健康服務中心4F辦公室走廊中央,TAIFO,TPEE003249,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號4F,25.0324362,121.5179605,Taipei City Government,"Health Services Center, Zhongzheng District, Taipei City",Government Agency,"Office Corridor Center on 4F., Zhongzheng District Health Service Center",Taipei City,Zhongzheng District,"4 F., No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003250,379145800I,臺北市政府,臺北市中正區健康服務中心,行政機關,中正區健康服務中心4F志工訪員室前,TAIFO,TPEE003250,100,臺北市,中正區,100臺北市中正區羅斯福路一段8號4F,25.0323791,121.5181892,Taipei City Government,"Health Services Center, Zhongzheng District, Taipei City",Government Agency,In front of the Volunteer Visitor Room on the 4th floor of Zhongzheng District Health Service Center,Taipei City,Zhongzheng District,"4 F., No. 8, Sec. 1, Roosevelt Rd., Zhongzheng Dist., Taipei City 100207, Taiwan (R.O.C.)"
TPEE003251,379145600I,臺北市政府,臺北市大安區健康服務中心,公眾服務,大安區健康服務中心1F民眾休息區中央,TAIFO,TPEE003251,106,臺北市,大安區,106臺北市大安區辛亥路三段15號1F,25.0215769,121.5442740,Taipei City Government,Taipei City Daan District Health Center,Public Services,"The central of waiting area on 1F,Taipei City Daan District Health Center",Taipei City,Da’an District,"No.15, Sec. 3, Xinhai Rd., Daan Dist., Taipei City 106, Taiwan,R.O.C."
TPEE003252,379145600I,臺北市政府,臺北市大安區健康服務中心,行政機關,大安區健康服務中心2F會計室門口,TAIFO,TPEE003252,106,臺北市,大安區,106臺北市大安區辛亥路三段15號2F,25.0215769,121.5442740,Taipei City Government,Taipei City Daan District Health Center,Government Agency,"The entrance of Accounting Office on 2F,Taipei City Daan District Health Center",Taipei City,Da’an District,"No.15, Sec. 3, Xinhai Rd., Daan Dist., Taipei City 106, Taiwan,R.O.C."
TPEE003253,379145600I,臺北市政府,臺北市大安區健康服務中心,行政機關,大安區健康服務中心2F茶水間門口,TAIFO,TPEE003253,106,臺北市,大安區,106臺北市大安區辛亥路三段15號2F,25.0217064,121.5442837,Taipei City Government,Taipei City Daan District Health Center,Government Agency,"The entrance of Pantry on 2F,Taipei City Daan District Health Center",Taipei City,Da’an District,"No.15, Sec. 3, Xinhai Rd., Daan Dist., Taipei City 106, Taiwan,R.O.C."
TPEE003254,379460000A,臺北市政府,臺北市信義區公所,社區中心,信義惠安區民活動中心1F活動教室舞台,TAIFO,TPEE003254,110,臺北市,信義區,110臺北市信義區吳興街506巷21號1F,25.0230319,121.5684939,Taipei City Government,"Xinyi District Office, Taipei City",Community Center,Xinyi Huan District Civic Activity Center 1F Activity Classroom Stage,Taipei City,Xinyi District,"1F, No. 21, Lane 506, Wuxing Street, Xinyi District, Taipei City 110"
TPEE003255,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館延平分館1F綜合服務台,TAIFO,TPEE003255,103,臺北市,大同區,103臺北市大同區保安街47號1F,25.0591202,121.5120965,Taipei City Government,Taipei Public Library,Library,Yanping Branch Library 1F General Service Counter,Taipei City,Datong District,"1F., No. 47, Bao'an St., Datong Dist., Taipei City 103 , Taiwan (R.O.C.)"
TPEE003256,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館延平分館8F電梯門口,TAIFO,TPEE003256,103,臺北市,大同區,103臺北市大同區保安街47號8F,25.0592595,121.5121171,Taipei City Government,Taipei Public Library,Library,Yanping Branch Library 8F Elevator Entrance,Taipei City,Datong District,"8F., No. 47, Bao'an St., Datong Dist., Taipei City 103 , Taiwan (R.O.C.)"
TPEE003257,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館延平分館10F視聽室,TAIFO,TPEE003257,103,臺北市,大同區,103臺北市大同區保安街47號10F,25.0593035,121.5121485,Taipei City Government,Taipei Public Library,Library,Yanping Branch Library 10F Audiovisual Room,Taipei City,Datong District,"10F., No. 47, Bao'an St., Datong Dist., Taipei City 103 , Taiwan (R.O.C.)"
TPEE003258,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館六合分館4F視聽資料與期刊區交界處,TAIFO,TPEE003258,110,臺北市,信義區,110臺北市信義區松仁路240巷19號4F,25.0244513,121.5687292,Taipei City Government,Taipei Public Library,Library,"Intersection of Audiovisual Materials and Periodicals Area, 4th Floor, Taipei Public Library Liuhe Branch",Taipei City,Xinyi District,"4F, No. 19, Lane 240, Songren Road, Xinyi District, Taipei City, 110"
TPEE003259,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館六合分館5F視聽室,TAIFO,TPEE003259,110,臺北市,信義區,110臺北市信義區松仁路240巷19號5F,25.0243025,121.5688751,Taipei City Government,Taipei Public Library,Library,"Audiovisual Room, 5th Floor, Taipei Public Library Liuhe Branch",Taipei City,Xinyi District,"5F, No. 19, Lane 240, Songren Road, Xinyi District, Taipei City, 110"
TPEE003260,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館葫蘆堵分館3F藏書閣中央,TAIFO,TPEE003260,111,臺北市,士林區,111臺北市士林區延平北路五段136巷1號3F,25.0823058,121.5106579,Taipei City Government,Taipei Public Library,Library,"Center of the Book Collection Area, 3rd Floor, Taipei Public Library Huludu Branch",Taipei City,Shilin District,"3F, No. 1, Lane 136, Section 5, Yanping North Road, Shilin District, Taipei City, 111"
TPEE003261,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館葫蘆堵分館9F視聽室,TAIFO,TPEE003261,111,臺北市,士林區,111臺北市士林區延平北路五段136巷1號9F,25.0823929,121.5107950,Taipei City Government,Taipei Public Library,Library,"Audiovisual Room, 9th Floor, Taipei Public Library Huludu Branch",Taipei City,Shilin District,"9F, No. 1, Lane 136, Section 5, Yanping North Road, Shilin District, Taipei City, 111"
TPEE003262,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館石牌分館5F兒童閱覽區靠中央樓梯,TAIFO,TPEE003262,112,臺北市,北投區,112臺北市北投區明德路208巷5號5F,25.1129603,121.5227456,Taipei City Government,Taipei Public Library,Library,"Children's Reading Area near the Central Staircase, 5th Floor, Taipei Public Library Shipai Branch",Taipei City,Beitou District,"5th Floor, No. 5, Lane 208, Mingde Road, Beitou District, Taipei City, 112"
TPEE003263,379040300E,臺北市政府,臺北市立圖書館,圖書館,圖書館石牌分館10F洗手間門外,TAIFO,TPEE003263,112,臺北市,北投區,112臺北市北投區明德路208巷5號10F,25.1130243,121.5225005,Taipei City Government,Taipei Public Library,Library,"Outside the Restroom, 10th Floor, Taipei Public Library Shipai Branch",Taipei City,Beitou District,"10th Floor, No. 5, Lane 208, Mingde Road, Beitou District, Taipei City, 112"
TPEE003264,379480000A,臺北市政府,臺北市萬華區公所,社區中心,萬華萬青區民活動中心2F走廊,TAIFO,TPEE003264,108,臺北市,萬華區,108臺北市萬華區萬大路411號2F,25.0214409,121.4992407,Taipei City Government,"Wanhua District Office, Taipei City",Community Center,"2F, Corridor of Wanqing District Civic Activity Center, Wanhua",Taipei City,Wanhua District,"No. 336, Minzu E. Rd., Zhongshan Dist., Taipei City104 , Taiwan,R.O.C."
TPEE003267,379146000I,臺北市政府,臺北市萬華區健康服務中心,公眾服務,萬華區健康服務中心A棟2F悠活萬華櫃台西側,TAIFO,TPEE003267,108,臺北市,萬華區,108臺北市萬華區東園街152號A棟2F,25.023182,121.4976352,Taipei City Government,Taipei City Wanhua District Health Center,Public Services,"The west side of counter in A building on 2F,Taipei City Wanhua District Health Center",Taipei City,Wanhua District,"No.152,Dongyuan St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003268,379146000I,臺北市政府,臺北市萬華區健康服務中心,行政機關,萬華區健康服務中心A棟3F行政收發台後方,TAIFO,TPEE003268,108,臺北市,萬華區,108臺北市萬華區東園街152號A棟3F,25.0230687,121.4976284,Taipei City Government,Taipei City Wanhua District Health Center,Government Agency,"Back side of Mail room in A building on 3F,Taipei City Wanhua District Health Center",Taipei City,Wanhua District,"No.152,Dongyuan St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003269,379146000I,臺北市政府,臺北市萬華區健康服務中心,行政機關,萬華區健康服務中心A棟4F主任室門口前,TAIFO,TPEE003269,108,臺北市,萬華區,108臺北市萬華區東園街152號A棟4F,25.0230894,121.4977045,Taipei City Government,Taipei City Wanhua District Health Center,Government Agency,"Front of Directors Office in A building on 4F,Taipei City Wanhua District Health Center",Taipei City,Wanhua District,"No.152,Dongyuan St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003270,379146000I,臺北市政府,臺北市萬華區健康服務中心,行政機關,萬華區健康服務中心B棟1F廁所門外,TAIFO,TPEE003270,108,臺北市,萬華區,108臺北市萬華區東園街152號B棟1F,25.023018,121.4976093,Taipei City Government,Taipei City Wanhua District Health Center,Government Agency,"The entrance of Restroom on 1F,Taipei City Wanhua District Health Center",Taipei City,Wanhua District,"No.152,Dongyuan St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003271,379146000I,臺北市政府,臺北市萬華區健康服務中心,行政機關,萬華區健康服務中心B棟2F會議室門口內前,TAIFO,TPEE003271,108,臺北市,萬華區,108臺北市萬華區東園街152號B棟2F,25.0230177,121.4976146,Taipei City Government,Taipei City Wanhua District Health Center,Government Agency,"The entrance of Meeting room on 2F,Taipei City Wanhua District Health Center",Taipei City,Wanhua District,"No.152,Dongyuan St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003272,379141500P,臺北市政府,臺北市立聯合醫院昆明院區,醫院,北市聯醫昆明院區1F批價櫃檯,TAIFO,TPEE003272,108,臺北市,萬華區,108臺北市萬華區昆明街100號,25.0440624,121.5050214,Taipei City Government,"Taipei City Hospital, Kunming Branch",Hospital,"The Cashier on 1F,Taipei City Hospital, Kunming Branch",Taipei City,Wanhua District,"No.100,Kunming St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003273,379141500P,臺北市政府,臺北市立聯合醫院昆明院區,醫院,北市聯醫昆明院區1F中藥局中央,TAIFO,TPEE003273,108,臺北市,萬華區,108臺北市萬華區昆明街100號,25.0441945,121.5050065,Taipei City Government,"Taipei City Hospital, Kunming Branch",Hospital,"The central of Chinese medicine pharmacy on 1F,Taipei City Hospital, Kunming Branch",Taipei City,Wanhua District,"No.100,Kunming St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003274,379141500P,臺北市政府,臺北市立聯合醫院昆明院區,醫院,北市聯醫昆明院區1F聯合服務中心櫃台,TAIFO,TPEE003274,108,臺北市,萬華區,108臺北市萬華區昆明街100號,25.0442027,121.5050413,Taipei City Government,"Taipei City Hospital, Kunming Branch",Hospital,"The Informationin Joint service center on 1F,Taipei City Hospital, Kunming Branch",Taipei City,Wanhua District,"No.100,Kunming St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
TPEE003275,379141500P,臺北市政府,臺北市立聯合醫院昆明院區,醫院,北市聯醫昆明院區2F第27門診門口,TAIFO,TPEE003275,108,臺北市,萬華區,108臺北市萬華區昆明街100號,25.0443746,121.5048120,Taipei City Government,"Taipei City Hospital, Kunming Branch",Hospital,"The entrance of NO.27 Clinic on 2F,Taipei City Hospital, Kunming Branch",Taipei City,Wanhua District,"No.100,Kunming St.,Wanhua Dist.,Taipei City 108,Taiwan,R.O.C."
